id_user,experiment_date,treatment,platform,time_zone,cancelled_paid_plan_or_not,paid_plan_signup_date
XZBS8P5CETA7DN,2022-06-03,1,desktop,CST,0,
XZBG9NZN9WA7DN,2022-07-01,0,desktop,EST,0,2022-07-07
XZB8WLEUL0A7DN,2022-07-25,0,desktop,EST,0,
XZBD0KSV9JA7DN,2022-06-29,0,desktop,PST,0,
XZBVHEFQ0PA7DN,2022-06-28,0,desktop,PST,0,
XZBFSQDD5NA7DN,2022-07-12,1,desktop,CST,0,
XZBSG5EX35A7DN,2022-07-21,1,desktop,CST,0,
XZBC9EJC3PA7DN,2022-07-27,0,desktop,EST,0,
XZBU5E8UZBA7DN,2022-07-10,1,desktop,PST,0,
XZBC4OPO5OA7DN,2022-07-09,0,desktop,EST,0,
XZBQKXVFF4A7DN,2022-07-17,1,desktop,EST,0,
XZBW9S1O92A7DN,2022-06-23,0,desktop,EST,0,
XZBXAOW8PIA7DN,2022-06-20,1,desktop,CST,0,
XZBM349C37A7DN,2022-07-02,1,desktop,EST,0,
XZBC0GBIH4A7DN,2022-06-17,0,desktop,EST,0,
XZB57XB0P6A7DN,2022-07-22,0,desktop,CST,0,
XZBXPKC2RAA7DN,2022-06-05,0,desktop,CST,0,
XZB4SPZFXVA7DN,2022-07-14,0,desktop,EST,0,
XZBVKRVK24A7DN,2022-07-02,1,desktop,EST,0,
XZBF6FHJJMA7DN,2022-07-16,1,desktop,EST,0,
XZBTX6J5ZNA7DN,2022-07-01,1,desktop,EST,0,
XZBFASNHWAA7DN,2022-06-17,0,desktop,EST,0,
XZB11GGKFWA7DN,2022-07-24,1,mobile,EST,0,
XZBNGHASEGA7DN,2022-06-26,0,desktop,EST,0,
XZBO39QLAIA7DN,2022-07-06,1,desktop,CST,0,
XZBOGXJYC3A7DN,2022-07-14,0,desktop,CST,0,
XZB3MFVRZWA7DN,2022-07-22,1,mobile,PST,0,
XZB5KWQ2B5A7DN,2022-07-17,0,mobile,CST,0,
XZBZGG9DSLA7DN,2022-06-01,1,desktop,EST,0,
XZBP6YM20HA7DN,2022-07-22,0,desktop,EST,0,
XZBGDBOBOLA7DN,2022-06-01,0,desktop,EST,0,
XZBC7KHAIDA7DN,2022-07-04,0,desktop,EST,0,
XZBGIWGHGOA7DN,2022-07-02,0,desktop,CST,0,
XZBWMNVSFXA7DN,2022-06-24,0,desktop,CST,0,
XZB6PL0FV0A7DN,2022-07-31,0,desktop,CST,0,
XZBH4MZ2BAA7DN,2022-07-24,0,desktop,CST,0,
XZBVKEY9JLA7DN,2022-07-11,0,desktop,CST,0,
XZBMKXV6FYA7DN,2022-06-22,1,desktop,EST,1,2022-06-26
XZBUPXIYX8A7DN,2022-06-10,1,desktop,EST,0,
XZB4WIO9NIA7DN,2022-06-25,0,desktop,PST,0,
XZBO2NSAGQA7DN,2022-06-12,0,desktop,EST,0,
XZBMUIH2LRA7DN,2022-07-04,1,desktop,EST,0,
XZBWC5TEWIA7DN,2022-06-25,0,desktop,CST,0,
XZBUBRH6L3A7DN,2022-06-08,1,desktop,EST,0,
XZBC9AB6BLA7DN,2022-07-13,0,desktop,MST,0,
XZB0EZY20ZA7DN,2022-06-26,0,desktop,CST,0,
XZBGXGR1V5A7DN,2022-06-02,0,desktop,CST,0,
XZBJULP7XFA7DN,2022-07-29,0,desktop,EST,0,
XZBJACULK8A7DN,2022-06-15,0,desktop,EST,0,
XZBJ3DR19VA7DN,2022-07-29,0,desktop,MST,0,
XZBWPNUGEVA7DN,2022-06-13,0,desktop,CST,0,
XZBTMSTI93A7DN,2022-06-18,1,desktop,EST,0,
XZBKFD3L1YA7DN,2022-07-05,0,desktop,CST,1,2022-07-12
XZBJMPDP6TA7DN,2022-06-16,0,desktop,CST,0,
XZBYLA4SF7A7DN,2022-06-09,1,desktop,PST,0,
XZB7K0M7A1A7DN,2022-07-04,0,desktop,PST,0,2022-07-07
XZBG88PX1GA7DN,2022-07-26,0,desktop,PST,0,
XZBDQ7S850A7DN,2022-07-10,0,mobile,PST,0,
XZBN9XUP3YA7DN,2022-06-21,0,desktop,EST,0,
XZBMXWDA8LA7DN,2022-06-13,0,desktop,EST,0,
XZBM03UN2OA7DN,2022-06-01,0,desktop,HST,0,
XZBFHZKZIZA7DN,2022-07-06,0,desktop,PST,0,
XZB6NRD3VFA7DN,2022-06-13,1,desktop,EST,0,
XZBYPMNGXNA7DN,2022-06-17,1,desktop,EST,0,
XZBVTUZY6IA7DN,2022-07-19,1,desktop,PST,0,
XZBHXA7GWYA7DN,2022-07-05,0,desktop,EST,0,
XZB7ZYDYHPA7DN,2022-06-20,0,desktop,MST,0,
XZBUGDP72CA7DN,2022-06-08,0,desktop,CST,0,
XZBMO0HIN5A7DN,2022-07-31,1,mobile,PST,0,
XZBHOJ704GA7DN,2022-07-16,1,desktop,EST,0,
XZBWP581G8A7DN,2022-06-21,1,desktop,EST,0,
XZBTUYFRKAA7DN,2022-07-25,1,desktop,CST,0,
XZBV5EVNGRA7DN,2022-06-20,0,desktop,EST,0,
XZB7UJES9EA7DN,2022-06-24,0,desktop,EST,0,
XZB4Q3DQ23A7DN,2022-06-27,0,desktop,EST,0,
XZBPND0JZFA7DN,2022-06-26,0,desktop,PST,0,
XZB863UP78A7DN,2022-07-04,1,desktop,EST,0,
XZBEEWW5IUA7DN,2022-06-16,1,desktop,CST,0,
XZB4Z09UTIA7DN,2022-06-23,1,desktop,EST,0,
XZBKMLJY5OA7DN,2022-06-07,0,desktop,CST,0,
XZBFIO0H7GA7DN,2022-06-05,1,desktop,CST,0,
XZBR5F2P15A7DN,2022-06-22,0,desktop,PST,0,
XZB03ZBH22A7DN,2022-07-15,0,desktop,PST,0,
XZBSFIMXC4A7DN,2022-07-20,0,mobile,CST,0,
XZB8ZGXQRTA7DN,2022-07-03,0,desktop,CST,0,
XZBPFMUSJIA7DN,2022-07-12,0,desktop,CST,0,
XZB8ZFU6BMA7DN,2022-06-12,1,desktop,CST,0,2022-07-20
XZBOSZW3Q1A7DN,2022-07-13,0,desktop,MST,0,
XZBVNDYZNLA7DN,2022-07-11,0,desktop,CST,0,
XZB9IFZWHBA7DN,2022-06-18,1,desktop,EST,0,
XZB6N4B2RXA7DN,2022-06-18,0,desktop,MST,0,
XZBTTS5SL9A7DN,2022-07-14,1,desktop,EST,0,
XZBDXZY1OWA7DN,2022-06-05,0,desktop,PST,0,
XZBQ1EVASWA7DN,2022-06-20,0,desktop,EST,0,
XZBWNFXCK5A7DN,2022-06-06,0,desktop,EST,0,
XZBUIQXLZGA7DN,2022-07-21,0,desktop,EST,0,
XZBDXWKO3EA7DN,2022-07-12,0,desktop,EST,0,
XZB3SRP6AIA7DN,2022-07-03,0,desktop,CST,0,
XZBZTY55TPA7DN,2022-07-12,0,desktop,EST,0,
XZBJH65YF7A7DN,2022-06-20,0,desktop,EST,0,
XZBIEV97XGA7DN,2022-06-13,1,desktop,EST,0,
XZBP1MASMZA7DN,2022-07-23,1,desktop,EST,0,
XZB9AUU142A7DN,2022-06-12,0,desktop,EST,0,
XZBXBJGMP1A7DN,2022-06-28,1,desktop,CST,0,
XZBQD68R20A7DN,2022-07-30,1,desktop,EST,0,
XZBG3LFXLMA7DN,2022-06-25,0,desktop,EST,0,
XZBXMCHLN7A7DN,2022-06-10,1,desktop,PST,0,
XZBRPDDV7TA7DN,2022-06-20,0,desktop,EST,0,
XZB9SRBVW8A7DN,2022-06-16,0,desktop,EST,0,
XZB728RAGFA7DN,2022-07-19,1,desktop,CST,0,
XZB09LAOB5A7DN,2022-06-25,0,desktop,EST,0,
XZBPK9IVPCA7DN,2022-07-31,1,mobile,EST,0,
XZBW94YARWA7DN,2022-06-03,1,desktop,EST,0,
XZBDLM1AHFA7DN,2022-07-06,0,desktop,EST,0,
XZBGSRQQCUA7DN,2022-07-24,0,desktop,PST,0,
XZBAMAI00WA7DN,2022-07-05,0,desktop,PST,0,
XZBVE6GLFHA7DN,2022-07-06,1,desktop,EST,0,
XZBR85P71IA7DN,2022-06-28,1,desktop,EST,0,
XZBH0N9DFFA7DN,2022-06-08,0,desktop,PST,0,
XZBZ0KNN9WA7DN,2022-06-22,1,desktop,PST,0,
XZBZZ9B1VVA7DN,2022-06-28,0,desktop,EST,0,
XZBQ0W5SSNA7DN,2022-06-09,0,desktop,PST,0,
XZBSI1Z7KKA7DN,2022-07-12,0,desktop,PST,0,
XZBVXOCZSJA7DN,2022-06-28,1,desktop,EST,0,
XZBSD6GS3YA7DN,2022-07-11,1,mobile,EST,0,2022-07-27
XZBNMJJBIHA7DN,2022-07-08,0,mobile,EST,0,
XZB3TP0VEWA7DN,2022-06-19,0,desktop,MST,0,
XZB39TMVURA7DN,2022-06-29,0,desktop,PST,0,2022-07-11
XZBQ5GDTYMA7DN,2022-06-21,0,desktop,EST,0,
XZBG7CBLZQA7DN,2022-06-27,0,desktop,EST,0,
XZBJRV0470A7DN,2022-07-08,0,desktop,PST,0,
XZB2PFSRJNA7DN,2022-06-27,0,desktop,EST,0,
XZBDMHI3PUA7DN,2022-07-21,1,mobile,CST,0,
XZBFLVDKTOA7DN,2022-06-29,1,desktop,EST,0,
XZBJZXREE0A7DN,2022-06-19,1,desktop,EST,0,
XZB2IT1RERA7DN,2022-07-26,0,desktop,MST,0,
XZBLKLBMUEA7DN,2022-06-21,0,desktop,CST,0,
XZB71A2UDSA7DN,2022-06-21,0,desktop,CST,0,
XZBEEUGPEVA7DN,2022-06-19,1,desktop,PST,0,
XZBJ07YTW5A7DN,2022-07-15,0,desktop,PST,0,
XZB1ZP16ZGA7DN,2022-07-14,0,desktop,CST,0,2022-07-18
XZB6EQPM7JA7DN,2022-07-13,0,desktop,CST,0,
XZBL1PY6Y3A7DN,2022-06-27,0,desktop,PST,0,2022-07-12
XZBRC1TCAIA7DN,2022-06-11,0,desktop,PST,0,
XZBE89TEK2A7DN,2022-06-19,0,desktop,PST,0,
XZBO2FT47XA7DN,2022-07-21,1,desktop,PST,0,
XZBLG3R9I2A7DN,2022-06-22,1,desktop,PST,0,
XZBMHNOK3UA7DN,2022-06-02,0,desktop,MST,0,
XZBCXFREF8A7DN,2022-07-09,1,desktop,CST,0,
XZBZKXS1RJA7DN,2022-06-09,0,desktop,CST,0,
XZBGCIPKCDA7DN,2022-06-17,1,desktop,EST,0,
XZBM2GIX30A7DN,2022-07-12,0,desktop,AKST,0,
XZBSTQH21FA7DN,2022-07-16,0,desktop,EST,0,2022-07-30
XZBSY41F06A7DN,2022-06-15,0,desktop,EST,0,
XZBI78VA9WA7DN,2022-06-04,0,desktop,EST,0,
XZBIB43GGBA7DN,2022-07-27,0,desktop,EST,0,
XZBJ3M33XLA7DN,2022-07-20,0,desktop,CST,0,
XZBM1XPRUTA7DN,2022-06-04,0,desktop,CST,0,
XZB6CE3MELA7DN,2022-06-05,0,desktop,CST,0,
XZBIO1JIYQA7DN,2022-06-07,1,desktop,MST,0,
XZBZN1BRESA7DN,2022-07-27,0,desktop,CST,0,
XZBJ0TJP0NA7DN,2022-06-22,1,desktop,EST,0,
XZBAVQ5NTRA7DN,2022-06-18,0,desktop,EST,0,
XZBZMRZAX4A7DN,2022-06-16,0,desktop,CST,0,2022-07-27
XZBJ9IJNY7A7DN,2022-06-16,0,desktop,EST,0,
XZBC13OJLNA7DN,2022-06-11,0,desktop,EST,0,
XZB6PRLDCCA7DN,2022-06-02,1,desktop,CST,0,
XZBBC0TWNXA7DN,2022-06-28,1,desktop,EST,0,
XZBN4LKIOPA7DN,2022-06-23,0,desktop,EST,0,
XZBNARI70KA7DN,2022-06-22,1,desktop,EST,0,
XZBHTYA6CDA7DN,2022-07-05,0,desktop,EST,0,
XZB2TDG6VDA7DN,2022-06-16,1,desktop,PST,0,
XZBYTJISVWA7DN,2022-07-31,1,desktop,EST,0,
XZBGRZTN5EA7DN,2022-06-30,1,desktop,EST,0,
XZB9N4LGYQA7DN,2022-06-12,0,desktop,CST,0,
XZB160M5RVA7DN,2022-07-23,0,desktop,CST,0,
XZBWA9CXBWA7DN,2022-06-24,1,desktop,EST,0,
XZB0H8NDYWA7DN,2022-07-24,0,desktop,CST,0,
XZBKD8KKCBA7DN,2022-06-15,1,desktop,PST,0,
XZBJKV03RZA7DN,2022-06-02,1,desktop,PST,0,
XZB1XSLM07A7DN,2022-06-01,0,desktop,EST,0,
XZBISIJ4DYA7DN,2022-07-10,1,desktop,PST,0,
XZB7NH73QQA7DN,2022-06-03,1,desktop,CST,0,
XZB1SIT7QOA7DN,2022-07-07,0,desktop,PST,0,
XZBOW5C6UYA7DN,2022-06-15,0,desktop,CST,0,
XZB4ZCIIGXA7DN,2022-07-31,1,desktop,EST,0,
XZB0PR4MS9A7DN,2022-07-02,0,desktop,EST,0,
XZBIUV2ZY9A7DN,2022-07-13,0,desktop,EST,0,
XZBGY5IGPNA7DN,2022-06-03,1,desktop,CST,1,2022-06-16
XZBZ0KP5DRA7DN,2022-07-31,0,desktop,EST,0,
XZBGB85LYIA7DN,2022-07-06,1,desktop,CST,0,
XZBKXUAL9YA7DN,2022-07-21,0,desktop,EST,0,
XZBNMVCMQGA7DN,2022-06-22,0,desktop,PST,0,
XZBI6SEMPDA7DN,2022-07-21,0,desktop,PST,0,
XZB1X22O4YA7DN,2022-07-14,0,desktop,EST,0,
XZB6JMT1SMA7DN,2022-07-24,0,mobile,EST,0,
XZB70AR17NA7DN,2022-06-18,0,desktop,CST,0,
XZBV54RXIZA7DN,2022-06-28,0,desktop,EST,0,
XZBA2AUUL6A7DN,2022-06-07,1,desktop,CST,0,
XZBEY5LLZ3A7DN,2022-07-27,1,mobile,EST,0,
XZBPF803JRA7DN,2022-06-08,0,desktop,PST,0,
XZBWGNM0H9A7DN,2022-06-13,0,desktop,CST,0,
XZBRV1TSDAA7DN,2022-06-09,0,desktop,EST,0,
XZBTKRBH9RA7DN,2022-06-17,0,desktop,EST,0,
XZBWWUTOPQA7DN,2022-07-26,0,mobile,PST,0,2022-07-31
XZB6KRM9N3A7DN,2022-06-19,1,desktop,PST,0,
XZB2S4IQR3A7DN,2022-07-26,1,mobile,EST,0,
XZBURWWZ4FA7DN,2022-07-19,0,mobile,CST,0,
XZBHSGNMZ2A7DN,2022-07-01,1,desktop,PST,0,
XZBDK0ZF9NA7DN,2022-07-25,1,mobile,CST,0,2022-07-29
XZBDMEKD7ZA7DN,2022-06-06,1,desktop,EST,0,
XZB4TG9CTHA7DN,2022-06-02,1,desktop,CST,0,
XZBWPED3OEA7DN,2022-07-09,1,desktop,EST,0,
XZB7SGV846A7DN,2022-07-10,0,desktop,EST,0,
XZBTQ1CWNVA7DN,2022-07-06,0,mobile,EST,0,
XZBGDE253PA7DN,2022-07-20,1,mobile,EST,0,
XZBACOFC9JA7DN,2022-07-11,0,mobile,EST,0,
XZBI48ZGC2A7DN,2022-07-19,0,desktop,PST,0,
XZBKZQ53X2A7DN,2022-06-28,0,desktop,EST,0,
XZBYAQXHYTA7DN,2022-07-04,1,desktop,PST,0,
XZBJHYN4D4A7DN,2022-07-13,1,desktop,PST,0,
XZBQQEIOZNA7DN,2022-07-10,1,desktop,MST,0,
XZBQETG2STA7DN,2022-06-22,1,desktop,PST,0,2022-07-01
XZBWWJTGTYA7DN,2022-07-06,0,desktop,CST,1,2022-07-07
XZBPPHJYLJA7DN,2022-06-16,0,desktop,PST,1,2022-07-12
XZBFZK1TUOA7DN,2022-07-11,0,mobile,EST,1,2022-07-19
XZBZQEUKPTA7DN,2022-07-22,0,desktop,EST,0,
XZBWSJTAFAA7DN,2022-07-07,0,desktop,EST,0,
XZB9PYPZ3YA7DN,2022-06-09,0,desktop,CST,0,
XZB35H49V3A7DN,2022-07-08,0,desktop,EST,0,
XZB8S82VGFA7DN,2022-07-01,0,desktop,EST,0,
XZBMIEDPGSA7DN,2022-06-22,0,desktop,MST,0,
XZBMCINV3WA7DN,2022-07-12,0,desktop,CST,0,
XZB6TDAGRVA7DN,2022-07-15,0,desktop,CST,0,
XZBEA7QKN9A7DN,2022-07-07,0,mobile,EST,0,
XZBCKD2XE7A7DN,2022-06-13,0,desktop,EST,0,
XZBXLH49P0A7DN,2022-07-01,0,desktop,CST,0,
XZBPNH3256A7DN,2022-07-12,0,desktop,EST,0,
XZB4R47T1ZA7DN,2022-07-26,0,desktop,CST,0,
XZBJ6XTUQDA7DN,2022-06-19,0,desktop,CST,0,
XZB5J46DLAA7DN,2022-06-12,0,desktop,PST,0,
XZB22FDCHIA7DN,2022-06-23,1,desktop,CST,0,
XZBKLM75NDA7DN,2022-07-19,0,mobile,MST,0,2022-07-25
XZBKMJ6SYQA7DN,2022-06-28,0,desktop,CST,0,
XZBS1NQXDKA7DN,2022-06-09,1,desktop,CST,0,
XZBGGITN62A7DN,2022-07-16,1,mobile,CST,0,2022-07-18
XZBH8OMQNCA7DN,2022-06-04,1,desktop,PST,1,2022-06-30
XZBXYT1NZKA7DN,2022-07-06,0,desktop,CST,0,
XZBN7FQJPSA7DN,2022-07-19,1,desktop,EST,0,
XZB7U4YEYNA7DN,2022-06-16,0,desktop,EST,0,
XZBVSJP3FLA7DN,2022-07-17,0,mobile,EST,0,
XZBXTSK2K0A7DN,2022-07-15,0,desktop,CST,0,
XZB1TK7CXCA7DN,2022-07-14,0,desktop,EST,0,
XZBQJFHHTKA7DN,2022-07-15,0,desktop,PST,0,
XZBX3L10C8A7DN,2022-06-08,0,desktop,CST,0,
XZB50JE4WJA7DN,2022-06-28,0,desktop,PST,0,
XZBQP6KWTGA7DN,2022-07-24,0,mobile,CST,0,
XZB5LKIC17A7DN,2022-07-09,0,desktop,PST,0,
XZB0HO7MQZA7DN,2022-07-05,0,desktop,PST,0,
XZBVPH65RLA7DN,2022-07-08,1,desktop,CST,0,2022-07-16
XZBLVEAYX7A7DN,2022-07-15,0,desktop,EST,0,
XZBBK0E8M7A7DN,2022-06-30,0,desktop,EST,0,
XZBU233R88A7DN,2022-06-09,0,desktop,EST,0,
XZBTC53AF0A7DN,2022-07-03,0,desktop,MST,0,
XZBTEMOE7VA7DN,2022-06-06,1,desktop,PST,0,
XZBANTBZPQA7DN,2022-06-09,1,desktop,CST,0,
XZBDG2EEEGA7DN,2022-06-01,0,desktop,EST,0,
XZB07G3CWTA7DN,2022-06-26,0,desktop,EST,0,
XZBVSKGR6PA7DN,2022-06-28,0,desktop,CST,0,
XZBLZ3CVIPA7DN,2022-06-16,0,desktop,PST,0,2022-06-22
XZBQ6S3MI7A7DN,2022-06-17,1,desktop,CST,0,
XZBIYHLTMKA7DN,2022-06-05,0,desktop,EST,0,
XZB1VF7L4NA7DN,2022-06-04,1,desktop,PST,0,
XZBY2HTEBFA7DN,2022-06-28,0,desktop,MST,0,
XZB9NYENRXA7DN,2022-06-18,0,desktop,EST,0,
XZB80L0QW6A7DN,2022-06-03,1,desktop,EST,0,
XZBJDVBQI0A7DN,2022-06-10,0,desktop,CST,0,
XZBLSTWQF3A7DN,2022-06-10,0,desktop,CST,1,2022-06-25
XZBBGJ3WWYA7DN,2022-06-18,0,desktop,PST,0,
XZB7Y4XQ6TA7DN,2022-06-11,0,desktop,MST,0,
XZBO3T9LN9A7DN,2022-07-16,0,desktop,EST,0,
XZBYFWBWHSA7DN,2022-07-27,0,desktop,EST,0,
XZBA5W3WO6A7DN,2022-07-04,0,desktop,CST,0,
XZBX77OQ5GA7DN,2022-07-24,0,desktop,CST,0,
XZB77Z01DHA7DN,2022-06-21,0,desktop,PST,0,
XZBXGJ98KMA7DN,2022-06-11,1,desktop,PST,0,
XZBRP9N11TA7DN,2022-07-11,0,desktop,EST,0,
XZBA2PBB93A7DN,2022-06-01,1,desktop,PST,0,
XZBBHLPYKKA7DN,2022-07-22,0,desktop,AKST,0,
XZBNSEXMCKA7DN,2022-07-15,0,desktop,CST,0,2022-07-31
XZB4UXZ64GA7DN,2022-06-28,0,desktop,PST,0,
XZB2B8SK1SA7DN,2022-06-24,0,desktop,EST,0,
XZBFDTDNRYA7DN,2022-06-05,1,desktop,EST,0,
XZBBFSPYS2A7DN,2022-06-12,0,desktop,CST,0,
XZBT7WE3NMA7DN,2022-07-03,1,desktop,EST,0,2022-07-16
XZBBJTPSG1A7DN,2022-07-18,1,desktop,CST,0,2022-07-20
XZBACOLW49A7DN,2022-06-21,1,desktop,PST,0,
XZBW0PPTS2A7DN,2022-07-30,1,desktop,HST,0,
XZBRDNCQFXA7DN,2022-07-19,1,desktop,CST,0,
XZBVTEGYMGA7DN,2022-06-05,0,desktop,EST,0,
XZBH6U5CDHA7DN,2022-06-22,0,desktop,PST,0,
XZB50XB9HBA7DN,2022-06-11,1,desktop,EST,0,
XZBTDOG1ESA7DN,2022-06-27,1,desktop,EST,0,
XZBEWESWD4A7DN,2022-07-04,0,desktop,CST,0,
XZB0TFZLTPA7DN,2022-06-09,0,desktop,EST,0,
XZBFKNEUC6A7DN,2022-06-08,1,desktop,PST,0,
XZBLSS6QUJA7DN,2022-06-17,1,desktop,EST,0,
XZBI7I1YI3A7DN,2022-07-20,1,mobile,CST,0,
XZBE6LHDQVA7DN,2022-07-10,0,desktop,EST,0,
XZBDHM5XPGA7DN,2022-07-08,1,desktop,PST,0,
XZBVY15O6YA7DN,2022-07-30,1,desktop,PST,0,
XZB283RDXGA7DN,2022-07-29,0,desktop,EST,0,
XZBLKAE4SAA7DN,2022-06-11,0,desktop,PST,0,
XZBUVX0IR9A7DN,2022-06-11,0,desktop,EST,0,
XZB551287DA7DN,2022-06-04,0,desktop,PST,0,
XZB3F3TYK2A7DN,2022-06-23,0,desktop,EST,1,2022-07-11
XZBFJPZ64EA7DN,2022-06-30,0,desktop,PST,0,
XZB45J7TTRA7DN,2022-07-12,0,desktop,PST,0,
XZBOMFZXP9A7DN,2022-06-07,1,desktop,MST,0,
XZBEFK7U4LA7DN,2022-07-01,1,desktop,CST,0,
XZBYUDMDLRA7DN,2022-06-20,0,desktop,PST,0,
XZB75OUZLCA7DN,2022-06-18,1,desktop,EST,0,
XZB4GNXJ7MA7DN,2022-07-17,0,mobile,EST,0,
XZBO1LC00CA7DN,2022-06-16,1,desktop,PST,0,
XZB0AX6J8YA7DN,2022-06-01,0,desktop,EST,0,
XZB2W3LGR7A7DN,2022-07-26,0,desktop,EST,0,
XZB9SBD5XNA7DN,2022-07-20,0,mobile,EST,0,
XZBOQV2ERHA7DN,2022-06-20,0,desktop,CST,0,
XZB73ARMIRA7DN,2022-07-17,0,desktop,EST,0,
XZB95W04BKA7DN,2022-07-12,0,desktop,EST,0,
XZB94N0JAMA7DN,2022-06-30,1,desktop,CST,0,
XZB9SJDJ1YA7DN,2022-06-01,0,desktop,MST,0,
XZBWCLQ3CSA7DN,2022-07-28,0,mobile,EST,0,
XZB7GFD2FJA7DN,2022-06-02,0,desktop,EST,0,2022-07-08
XZBX8S5GQUA7DN,2022-06-07,1,desktop,CST,0,
XZBFO58UWZA7DN,2022-07-06,0,desktop,CST,0,
XZB8DJ6LSUA7DN,2022-07-19,1,desktop,EST,0,
XZB2RPGFBLA7DN,2022-06-01,0,desktop,EST,0,
XZB5A5G5SYA7DN,2022-07-03,0,desktop,CST,0,
XZB7WAZ6OWA7DN,2022-07-03,0,desktop,MST,1,2022-07-07
XZBR5ZHLMKA7DN,2022-07-12,1,desktop,CST,0,
XZBRDN46PLA7DN,2022-06-27,0,desktop,EST,0,
XZBQ3FW5PKA7DN,2022-07-14,0,desktop,CST,0,
XZBB2U09D7A7DN,2022-07-30,0,desktop,EST,0,
XZBLEDAKKQA7DN,2022-06-28,1,desktop,CST,0,
XZBZ9JE098A7DN,2022-06-17,0,desktop,CST,0,
XZBRP3UR6DA7DN,2022-07-18,0,mobile,EST,0,
XZB8R47DUSA7DN,2022-07-31,0,mobile,CST,0,
XZBQUIWQRAA7DN,2022-06-13,0,desktop,EST,0,
XZBDK9QBKBA7DN,2022-07-10,0,desktop,PST,0,
XZBPJI6XQAA7DN,2022-06-20,1,desktop,CST,0,
XZB8UANPYKA7DN,2022-06-01,1,desktop,EST,0,
XZBP82NXFTA7DN,2022-06-22,0,desktop,PST,0,2022-06-28
XZB25OUKBAA7DN,2022-06-05,0,desktop,EST,0,
XZB8RYSN4QA7DN,2022-07-09,0,desktop,PST,0,
XZB0B5ZU8ZA7DN,2022-07-11,0,desktop,PST,0,
XZBB189RXWA7DN,2022-07-07,0,desktop,MST,0,
XZBQHO4Q8YA7DN,2022-06-06,1,desktop,CST,0,
XZBTJWT2XQA7DN,2022-06-26,0,desktop,EST,0,
XZBNQYSSSWA7DN,2022-06-04,1,desktop,EST,0,
XZBMFGEW56A7DN,2022-06-16,1,desktop,EST,0,2022-06-20
XZBX90JOBFA7DN,2022-06-09,0,desktop,CST,0,
XZBIWDQUS6A7DN,2022-06-29,0,desktop,EST,0,
XZB1U6RU07A7DN,2022-07-05,0,desktop,CST,0,
XZBV127P9XA7DN,2022-06-02,0,desktop,EST,0,
XZBKEGJDHIA7DN,2022-07-10,0,desktop,EST,0,
XZBQ0IEF79A7DN,2022-07-02,0,desktop,CST,0,
XZBT2U9AAWA7DN,2022-06-20,0,desktop,PST,0,
XZB9ONCTT6A7DN,2022-06-26,0,desktop,CST,0,
XZBG5GHTONA7DN,2022-07-28,0,desktop,EST,0,
XZBN5PKFYBA7DN,2022-06-20,0,desktop,PST,0,
XZB1WO5FIEA7DN,2022-06-23,0,desktop,PST,0,
XZBOCGTZ4ZA7DN,2022-07-05,1,desktop,CST,0,
XZBN334MA1A7DN,2022-06-12,1,desktop,EST,0,
XZBJ3RZ0TAA7DN,2022-07-03,1,desktop,CST,0,
XZBTUDDLUZA7DN,2022-07-20,1,desktop,EST,0,
XZBV65ZOMJA7DN,2022-06-30,0,desktop,EST,0,2022-07-25
XZBX5N8XC8A7DN,2022-07-28,0,desktop,EST,0,
XZBUHLGOBXA7DN,2022-07-03,0,desktop,PST,0,
XZBSW007DBA7DN,2022-07-01,1,desktop,EST,0,
XZB8X95XDVA7DN,2022-06-07,0,desktop,PST,0,
XZBD1L0BRHA7DN,2022-07-25,1,desktop,CST,0,
XZBS6SU8EWA7DN,2022-06-24,0,desktop,HST,0,
XZBHORC8IUA7DN,2022-07-29,0,desktop,EST,0,
XZB1JHYQFTA7DN,2022-06-21,1,desktop,CST,0,
XZBQKCZZQNA7DN,2022-06-24,0,desktop,EST,0,
XZB9BCCN2MA7DN,2022-06-26,0,desktop,PST,0,
XZBT7L2K7EA7DN,2022-06-04,1,desktop,CST,0,
XZB5I2YW9ZA7DN,2022-07-19,0,desktop,AKST,0,
XZBNGIJV1SA7DN,2022-07-29,0,desktop,EST,0,
XZB6SCPE5PA7DN,2022-07-02,1,desktop,PST,0,
XZBGX51ZDUA7DN,2022-07-29,1,desktop,MST,0,
XZBZPV8G9MA7DN,2022-06-25,0,desktop,EST,0,
XZBLTMJM6HA7DN,2022-07-09,1,desktop,CST,0,
XZB0MTS8EOA7DN,2022-06-09,1,desktop,MST,0,
XZBKWWKP3PA7DN,2022-07-21,1,desktop,EST,0,
XZB38QVUE2A7DN,2022-06-17,1,desktop,CST,0,
XZBEQUJ8KXA7DN,2022-06-08,1,desktop,CST,0,
XZB7YRQYQCA7DN,2022-06-03,1,desktop,EST,0,
XZBV9G9Q7RA7DN,2022-06-20,0,desktop,EST,0,
XZBIOS7IG8A7DN,2022-07-14,0,desktop,CST,0,
XZBVK7DSOSA7DN,2022-07-14,0,desktop,CST,0,
XZB6POVOB3A7DN,2022-07-03,0,desktop,CST,0,
XZBJ43IRVBA7DN,2022-06-26,0,desktop,MST,0,
XZBJC8WUINA7DN,2022-06-10,0,desktop,MST,0,
XZBTZ5OICZA7DN,2022-06-04,0,desktop,EST,0,
XZBS788E7RA7DN,2022-06-11,1,desktop,MST,0,
